tracking_id,source,campaign,influencer_id,user_id,product,transaction_date,orders,revenue
4017,paid_ad,Gritzo_Growth,,15e19bbe-c072-45b4-bbab-0bef9dab7ca5,Gritzo SuperMilk,2025-03-24,1,4970.4
4018,paid_ad,HKV_ImmunityBoost,,88bde20f-b275-405c-ac2b-39cfc3e6bd7c,MuscleBlaze Whey,2025-06-07,1,1723.44
4019,influencer,MB_SummerSale,1.0,1d1b4436-f696-4737-9b33-4f17951856f8,HKVitals Biotin,2025-05-21,1,4454.17
4020,organic,HKV_ImmunityBoost,,238da9dc-2514-4b5d-8cb6-a39838374ae8,MuscleBlaze Whey,2025-06-05,1,2013.25
4021,organic,Gritzo_Growth,,4bd2ccfc-0b6d-410e-ac77-69c5513709d7,Gritzo SuperMilk,2025-04-07,1,2103.26
4022,influencer,HKV_ImmunityBoost,48.0,8ef718dc-e296-4cfa-81b5-960afb4dc301,MuscleBlaze Whey,2025-06-09,4,16418.54
4023,organic,MB_SummerSale,,193e3b3b-2211-4de8-b654-3bb61a7f7b86,MuscleBlaze Whey,2025-04-16,1,3696.16
4024,influencer,HKV_ImmunityBoost,20.0,4dc3a3d9-7fad-4d41-bc70-17127580478b,Gritzo SuperMilk,2025-02-19,1,2890.38
4025,influencer,MB_SummerSale,48.0,2cf92fdc-683f-4992-9bfd-281de4c249e3,Gritzo SuperMilk,2025-06-26,1,1880.25
4026,influencer,Gritzo_Growth,50.0,19fe2143-2cd8-470b-8093-772095299811,Gritzo SuperMilk,2025-06-10,1,2762.11
4027,influencer,MB_SummerSale,9.0,7e640561-0428-4da6-b3d0-f5a4b864d8c4,Gritzo SuperMilk,2025-02-03,1,3140.09
4028,influencer,MB_SummerSale,19.0,878def7f-1587-4271-a634-643b1e5256d0,HKVitals Biotin,2025-06-06,1,4397.77
4029,influencer,MB_SummerSale,42.0,b20ef7a5-d5ce-4d87-a52a-c5d6a371542c,MuscleBlaze Whey,2025-01-24,3,2729.96
4030,paid_ad,Gritzo_Growth,,ab92d929-46df-4840-9691-2b7ea9f70910,HKVitals Biotin,2025-03-21,1,3873.88
4031,influencer,HKV_ImmunityBoost,29.0,e8cb6061-f78c-4fbf-ad51-cd8b9c1d3d14,MuscleBlaze Whey,2025-03-30,1,1033.09
4032,influencer,Gritzo_Growth,25.0,efd58612-1b8d-4bac-b7d1-9c2786641d1f,Gritzo SuperMilk,2025-02-01,1,2875.52
4033,influencer,HKV_ImmunityBoost,10.0,48a3818e-0efa-421a-9bb2-cadecdd887ae,HKVitals Biotin,2025-06-03,1,3710.88
4034,organic,MB_WinterBlast,,a996db74-4d71-4dfe-9d29-4e6ead5680b2,MuscleBlaze Whey,2025-04-19,3,3702.6
4035,paid_ad,HKV_ImmunityBoost,,4a22785c-1899-4d80-be88-6c31d5ee5c60,MuscleBlaze Whey,2025-02-06,1,2978.41
4036,organic,MB_SummerSale,,6ce00adb-cba1-4e61-92ef-e6f5a49acc09,MuscleBlaze Whey,2025-04-27,1,1742.1
4037,paid_ad,HKV_ImmunityBoost,,043b03de-45be-45e2-ad33-559e295cdf2a,HKVitals Biotin,2025-02-15,1,2636.8
4038,influencer,MB_SummerSale,17.0,84fd409c-f1ae-4080-9578-144a8c0c9b61,Gritzo SuperMilk,2025-04-27,1,945.06
4039,paid_ad,MB_WinterBlast,,e54506a9-3f22-454b-a3d2-19108f0449f7,MuscleBlaze Whey,2025-02-22,1,972.33
4040,organic,MB_WinterBlast,,e5eed8ec-f2d4-472a-9332-0e9cc44f1793,MuscleBlaze Whey,2025-03-31,1,4729.58
4041,organic,MB_SummerSale,,2d4a269d-a90a-48f8-9410-b8e48a9ff161,Gritzo SuperMilk,2025-02-07,1,943.35
4042,organic,MB_WinterBlast,,c2bfb1b0-e668-4f55-9ae9-f52b310c48fd,Gritzo SuperMilk,2025-03-24,1,2140.96
4043,influencer,MB_SummerSale,8.0,35a11e67-9812-4017-b5a2-396f2682731f,MuscleBlaze Whey,2025-04-24,1,2468.97
4044,influencer,HKV_ImmunityBoost,40.0,b99182ad-5cfd-4902-b56d-64a3c1ce0e78,Gritzo SuperMilk,2025-07-17,1,2626.47
4045,influencer,MB_WinterBlast,12.0,f394ed72-d7ec-4593-9b00-619b2fda8b62,Gritzo SuperMilk,2025-06-26,1,2622.53
4046,organic,MB_SummerSale,,652b79b3-da27-4b30-85db-5a6fa641aa3e,Gritzo SuperMilk,2025-06-26,1,1003.78
4047,influencer,MB_WinterBlast,35.0,509617b1-e273-413a-b10c-bdc8a08ec129,MuscleBlaze Whey,2025-06-30,1,2803.94
4048,organic,MB_WinterBlast,,8d4919f6-21bd-4470-a764-ab7c25de7c01,MuscleBlaze Whey,2025-02-27,1,1412.61
4049,organic,MB_WinterBlast,,79016848-cf1f-4b86-b199-6432af276fb0,HKVitals Biotin,2025-05-07,1,3987.02
4050,organic,MB_WinterBlast,,a2d89c41-cb8a-4aa2-ad40-3ff03e06c711,HKVitals Biotin,2025-07-21,1,681.43
4051,paid_ad,MB_SummerSale,,d153d14e-552b-4087-af22-135ca4691516,MuscleBlaze Whey,2025-05-24,1,1790.58
4052,influencer,Gritzo_Growth,16.0,31598549-caa0-436c-ba3a-cad1f750b4c6,HKVitals Biotin,2025-07-08,1,4866.26
4053,influencer,HKV_ImmunityBoost,8.0,fb182bf4-76f2-4ab4-9cdc-d0295f2c67bb,Gritzo SuperMilk,2025-03-30,1,4406.57
4054,influencer,HKV_ImmunityBoost,16.0,2c2962fc-cd0d-457a-a9c6-05e1131fc518,MuscleBlaze Whey,2025-03-09,1,4838.04
4055,influencer,MB_SummerSale,31.0,58e6a205-7f48-4f19-9d78-798f6404b39d,HKVitals Biotin,2025-05-13,1,4052.04
4056,influencer,MB_WinterBlast,34.0,3ea57a9f-5545-46b9-987c-f046618c6fe1,Gritzo SuperMilk,2025-05-04,1,2551.52
4057,influencer,MB_WinterBlast,36.0,b6da64e5-b656-4380-9b58-bafdb83d374e,MuscleBlaze Whey,2025-06-26,1,2491.18
4058,organic,MB_SummerSale,,5fca0aa2-80d4-4ea7-ac7f-5cbf4dc6fd1f,HKVitals Biotin,2025-06-04,1,1032.77
4059,organic,Gritzo_Growth,,6444cdfb-ce73-4580-8c34-8f409c51fc04,Gritzo SuperMilk,2025-02-06,1,4448.62
4060,influencer,Gritzo_Growth,40.0,052711f5-c064-4100-9f41-db4b469a2ca0,MuscleBlaze Whey,2025-02-11,1,4274.28
4061,paid_ad,HKV_ImmunityBoost,,8b0819c7-6686-4eb8-9710-f3ea23368857,HKVitals Biotin,2025-06-08,1,2661.54
4062,influencer,HKV_ImmunityBoost,41.0,0cc70ed6-5dc4-4f93-b562-341b1a5726fb,HKVitals Biotin,2025-02-26,1,4734.58
4063,paid_ad,Gritzo_Growth,,87108d19-bbe1-437c-908d-fe8f426efa38,MuscleBlaze Whey,2025-06-04,1,1453.47
4064,organic,MB_SummerSale,,8e49ee29-7508-4475-82fe-c3addc73be13,Gritzo SuperMilk,2025-03-26,1,1499.59
4065,influencer,Gritzo_Growth,31.0,6d81cf76-c6c5-4f9d-9e28-71550a753cd2,Gritzo SuperMilk,2025-03-31,1,606.13
4066,influencer,MB_SummerSale,38.0,70051d0d-7ac5-4846-b0ad-4898bd402045,Gritzo SuperMilk,2025-02-09,1,4142.16
4067,influencer,MB_SummerSale,15.0,887846fd-0624-4e7f-a2c4-66476e1b68de,HKVitals Biotin,2025-07-07,1,710.83
4068,influencer,MB_SummerSale,38.0,c482f35a-f3a1-4ffc-ab6f-fe828af4b7aa,HKVitals Biotin,2025-05-04,1,2141.28
4069,paid_ad,MB_WinterBlast,,bf59548d-4841-4f7e-951c-7e409645979e,Gritzo SuperMilk,2025-04-12,1,3708.12
4070,influencer,Gritzo_Growth,46.0,bf83d5e5-a581-4f7b-837d-2ae7c4cf7230,MuscleBlaze Whey,2025-04-12,1,908.22
4071,influencer,MB_SummerSale,9.0,3e714d58-8315-48e2-9ee5-8fc96571f4b4,MuscleBlaze Whey,2025-03-16,1,1742.62
4072,influencer,Gritzo_Growth,44.0,27210b8d-b5da-454f-a23b-ac9f4ada276b,MuscleBlaze Whey,2025-06-30,1,4191.18
4073,organic,MB_WinterBlast,,78bd5011-ba91-48dd-ac5e-11ff796b331d,MuscleBlaze Whey,2025-06-13,1,1610.52
4074,influencer,MB_SummerSale,49.0,896325f7-f529-4154-bdd7-5d3c8aa8c6a4,MuscleBlaze Whey,2025-04-02,1,843.62
4075,influencer,MB_WinterBlast,7.0,89725736-2bdd-42ff-8361-ee377bde71a8,HKVitals Biotin,2025-03-24,1,1102.94
4076,organic,MB_WinterBlast,,1de87d36-6f1b-48d6-b53b-b0a5ce7b67eb,Gritzo SuperMilk,2025-06-28,1,2130.26
4077,influencer,MB_SummerSale,17.0,793688d1-deaa-4f01-bdd6-afac5205bff4,Gritzo SuperMilk,2025-04-05,1,2578.37
4078,influencer,MB_WinterBlast,9.0,49ba3b61-6973-48a9-b38a-58bb0c175229,MuscleBlaze Whey,2025-06-14,1,4040.46
4079,influencer,Gritzo_Growth,3.0,e02e0d4d-aaee-4278-ada5-f737505aaea0,HKVitals Biotin,2025-04-01,1,2581.59
4080,influencer,Gritzo_Growth,10.0,d133d62e-0562-4bda-8e74-1ecc0d4e2a3b,MuscleBlaze Whey,2025-02-12,1,622.92
4081,influencer,MB_WinterBlast,17.0,4707c5bb-83b8-4977-8c02-373ca0cc2279,MuscleBlaze Whey,2025-01-27,1,4124.79
4082,organic,MB_WinterBlast,,590bec02-7b54-43cc-8ac2-5d21ba186ca8,Gritzo SuperMilk,2025-02-25,3,7995.58
4083,organic,HKV_ImmunityBoost,,ee7f3198-3b89-4842-bcd2-16060db03e4e,MuscleBlaze Whey,2025-03-25,1,1881.03
4084,influencer,MB_SummerSale,50.0,fe140aac-6352-4b42-8339-27e95d92ab38,MuscleBlaze Whey,2025-05-21,1,1834.28
4085,influencer,Gritzo_Growth,37.0,71646cc8-3eaf-4796-b857-135ce79297e1,Gritzo SuperMilk,2025-04-23,1,3675.55
4086,organic,MB_WinterBlast,,46da7b4a-6a7e-4e19-8bb1-d3d803fc8916,MuscleBlaze Whey,2025-05-17,1,1277.41
4087,influencer,MB_WinterBlast,26.0,6050d535-bc39-4a0b-a084-afb48c70b964,Gritzo SuperMilk,2025-07-15,1,4915.69
4088,paid_ad,HKV_ImmunityBoost,,b4b87b33-958d-48da-85b4-fa30bd417eb9,Gritzo SuperMilk,2025-02-18,1,1851.16
4089,influencer,MB_WinterBlast,16.0,ed1b662a-1ce3-4bf4-a4cc-7fdcb8812ae2,HKVitals Biotin,2025-06-23,1,546.29
4090,organic,MB_WinterBlast,,c30d03e3-5f75-42fa-9728-94a00eae4d3d,Gritzo SuperMilk,2025-05-13,1,2652.06
4091,influencer,HKV_ImmunityBoost,24.0,720a630a-994a-4eb2-98d0-836b253d89a8,HKVitals Biotin,2025-06-16,1,2968.2
4092,paid_ad,MB_WinterBlast,,7df62cee-9ebb-414f-bd85-a06c11873648,HKVitals Biotin,2025-06-03,1,2111.61
4093,influencer,MB_WinterBlast,3.0,6cad3213-6c15-4862-b41a-c1329d9d01ed,Gritzo SuperMilk,2025-03-05,1,2638.33
4094,influencer,MB_SummerSale,43.0,2e449890-5244-4801-9331-35c4b01a144c,HKVitals Biotin,2025-02-23,1,4712.57
4095,paid_ad,HKV_ImmunityBoost,,b2fccc53-9ed6-4f9a-9f68-1da5a31ec6e2,MuscleBlaze Whey,2025-05-22,1,2005.74
4096,influencer,HKV_ImmunityBoost,47.0,a53ad6b1-2760-40b8-8ad8-38f86545675c,HKVitals Biotin,2025-03-04,1,4046.93
4097,organic,HKV_ImmunityBoost,,79fcb6b9-6e43-4297-8d07-cca44230e403,HKVitals Biotin,2025-07-05,1,2381.54
4098,influencer,Gritzo_Growth,23.0,44ba5b84-7a28-4482-923f-fdc35c4fa8b5,Gritzo SuperMilk,2025-07-17,1,2430.79
4099,influencer,MB_SummerSale,44.0,a810c8f1-bf11-4c22-a3e6-3d75e1d62d2a,HKVitals Biotin,2025-06-21,1,3453.07
4100,influencer,MB_WinterBlast,42.0,f3de487b-1321-48dd-b5c3-baa6bdcb32db,MuscleBlaze Whey,2025-01-25,1,2750.86
4101,paid_ad,MB_WinterBlast,,c4708025-d1a9-49c0-a0e7-e50ad85ff759,Gritzo SuperMilk,2025-02-01,1,1646.11
4102,influencer,MB_SummerSale,4.0,cfc74cff-df4a-4739-810e-026568a12770,Gritzo SuperMilk,2025-03-04,1,624.3
4103,paid_ad,Gritzo_Growth,,0ff6dc8e-e2b0-437c-b16a-89b47b6dc8a9,MuscleBlaze Whey,2025-03-18,1,2645.86
4104,paid_ad,HKV_ImmunityBoost,,fe9627b2-cac1-46b0-a9dd-037d05c8e8a0,HKVitals Biotin,2025-05-05,1,1311.18
4105,organic,HKV_ImmunityBoost,,4378c5fa-1bf9-460d-8839-23f12b05ac33,Gritzo SuperMilk,2025-05-02,1,964.79
4106,organic,MB_WinterBlast,,747f27f7-e366-47a3-8bee-9d527efd9f47,HKVitals Biotin,2025-03-12,1,2705.43
4107,organic,MB_WinterBlast,,80994057-5f7c-429a-852f-92d3e8f38da1,MuscleBlaze Whey,2025-03-05,1,757.43
4108,influencer,Gritzo_Growth,16.0,52409a6d-e3dc-4455-8507-97a1965ee490,MuscleBlaze Whey,2025-03-27,1,4267.17
4109,influencer,HKV_ImmunityBoost,27.0,fc0417e7-2155-4403-83de-83ae797262b3,MuscleBlaze Whey,2025-06-01,1,4729.99
4110,paid_ad,MB_SummerSale,,f2eaf407-ddc3-48f6-9302-41fdc5d766e7,MuscleBlaze Whey,2025-07-10,1,4129.12
4111,influencer,HKV_ImmunityBoost,33.0,adaa18d0-5b76-4551-9ab2-dd156c2bc138,Gritzo SuperMilk,2025-01-23,1,4824.86
4112,organic,MB_SummerSale,,fe969565-a007-46cb-9c2b-7123a267377f,MuscleBlaze Whey,2025-06-02,4,5318.93
4113,influencer,MB_WinterBlast,1.0,fa273f90-1d26-432c-b89a-a6655d4523a9,MuscleBlaze Whey,2025-04-04,1,2958.65
4114,paid_ad,MB_WinterBlast,,7752fb92-583e-49d4-8762-a6b1dd7ae81a,HKVitals Biotin,2025-02-12,1,3917.63
4115,paid_ad,MB_SummerSale,,b54beee6-6c1e-4099-b4a8-e5486446a104,HKVitals Biotin,2025-01-29,1,2505.42
4116,organic,Gritzo_Growth,,1bfeb058-2002-416e-bf52-2410ed37a5c2,Gritzo SuperMilk,2025-03-12,1,648.04
4117,organic,HKV_ImmunityBoost,,8f4b7614-32da-483a-b828-fce2f6c8d9c3,MuscleBlaze Whey,2025-05-01,1,2564.77
4118,influencer,Gritzo_Growth,11.0,3c819c0d-3f4c-46ee-9ad7-72225d3bb6ce,HKVitals Biotin,2025-03-12,1,4337.65
4119,paid_ad,MB_WinterBlast,,52ba5e80-00db-48b2-8b80-59dfe563ccf5,MuscleBlaze Whey,2025-01-31,1,4021.34
4120,influencer,HKV_ImmunityBoost,10.0,75a76b46-2688-4278-9246-34b4a78c2068,Gritzo SuperMilk,2025-07-22,1,1500.32
4121,organic,MB_WinterBlast,,c771efcb-ad73-40e1-9d76-2d8132af26d0,HKVitals Biotin,2025-01-29,1,1203.23
4122,influencer,Gritzo_Growth,38.0,4f0b2e7c-90eb-462f-9f98-39978e560490,MuscleBlaze Whey,2025-04-23,1,1485.43
4123,organic,HKV_ImmunityBoost,,d68f0a22-118e-4f28-9283-cd80e1f5f7b1,HKVitals Biotin,2025-03-31,1,4960.88
4124,influencer,MB_SummerSale,13.0,15f23eac-acd4-4281-b0d9-8fc21fbc315b,MuscleBlaze Whey,2025-03-03,1,1030.43
4125,influencer,Gritzo_Growth,23.0,34af0334-4092-4272-95e4-7f9c12da73fd,Gritzo SuperMilk,2025-02-09,1,4887.23
4126,organic,MB_WinterBlast,,31038f25-ff67-4b0a-8353-d6005b0c0c11,MuscleBlaze Whey,2025-07-21,1,2437.01
4127,influencer,MB_WinterBlast,1.0,a3d2093c-f509-4c27-a4fe-d88bd7eceb16,Gritzo SuperMilk,2025-07-20,1,1272.4
4128,paid_ad,Gritzo_Growth,,9d88a018-9a54-4664-ad68-51ae65375b43,HKVitals Biotin,2025-02-20,5,8457.44
4129,organic,Gritzo_Growth,,8b7967f5-e7e9-49ec-ac1d-102ff8cb537f,MuscleBlaze Whey,2025-07-02,1,502.57
4130,paid_ad,MB_WinterBlast,,e1ae1f0e-0685-401f-81a8-44b14bfbda85,HKVitals Biotin,2025-07-12,1,2384.13
4131,influencer,Gritzo_Growth,18.0,473bce4c-f112-44f2-8c27-9343c7fa8ca9,HKVitals Biotin,2025-06-02,1,597.65
4132,influencer,MB_SummerSale,19.0,ffd0c7b9-1bb0-43b3-8d69-64ab4f01de87,Gritzo SuperMilk,2025-03-13,1,964.77
4133,paid_ad,HKV_ImmunityBoost,,50c8bef2-ddb5-4a8a-b9b4-394f7420aed4,Gritzo SuperMilk,2025-02-10,1,1337.77
4134,influencer,Gritzo_Growth,21.0,fffa90c4-5454-4120-a4f4-79160097390f,HKVitals Biotin,2025-05-17,1,1571.88
4135,influencer,Gritzo_Growth,41.0,07b53e52-42cc-4a97-a0bc-d9fb4aef804d,Gritzo SuperMilk,2025-04-18,1,655.68
4136,influencer,HKV_ImmunityBoost,38.0,798c474a-4cc0-46ac-89a1-7db1676feda9,HKVitals Biotin,2025-01-30,3,4284.91
4137,influencer,HKV_ImmunityBoost,47.0,137ad141-170d-4b69-a102-b9a3533a1df9,MuscleBlaze Whey,2025-07-03,1,683.32
4138,paid_ad,Gritzo_Growth,,cdaae7b0-05bb-4eee-a54f-d3bbc1caef67,HKVitals Biotin,2025-03-19,1,767.21
4139,organic,HKV_ImmunityBoost,,f2fd86d0-bb07-44ce-abc7-9f79b2aa03a0,HKVitals Biotin,2025-02-23,1,4082.97
4140,organic,MB_SummerSale,,941df2b5-c1ce-4bd8-a05c-19c2f8a7cad8,MuscleBlaze Whey,2025-02-26,1,3114.03
4141,paid_ad,Gritzo_Growth,,f4542afa-6c60-4c58-8c64-a17564356082,Gritzo SuperMilk,2025-06-10,1,3307.02
4142,organic,HKV_ImmunityBoost,,cded6605-1de6-47b7-b2f7-ce3c1b467348,MuscleBlaze Whey,2025-07-06,1,1825.44
4143,influencer,HKV_ImmunityBoost,27.0,c19e12db-6aa6-45ad-afe1-b7ae8bed266f,Gritzo SuperMilk,2025-07-13,1,532.59
4144,organic,Gritzo_Growth,,0b438f21-6b1d-40c2-8571-99bcf8bbc13c,Gritzo SuperMilk,2025-06-05,1,2922.65
4145,organic,MB_SummerSale,,3aa04a9d-d808-40b1-82f7-a0d108bc40a6,MuscleBlaze Whey,2025-06-19,1,4048.97
4146,organic,MB_SummerSale,,85a4fbea-c60a-436a-898f-a04c345d07ce,MuscleBlaze Whey,2025-05-05,1,758.89
4147,organic,MB_WinterBlast,,17bb3acc-47b4-4364-976f-45cc28a06939,HKVitals Biotin,2025-03-06,1,3252.78
4148,organic,MB_SummerSale,,82dc5af9-9eed-4a70-bab2-5c9c4f9cccfe,MuscleBlaze Whey,2025-02-25,1,4851.41
4149,influencer,MB_SummerSale,45.0,6d3a3e0d-404e-4286-a22b-f6e77aacdc95,HKVitals Biotin,2025-06-30,1,3145.99
4150,influencer,MB_SummerSale,37.0,49ff2c29-b7ae-4067-a941-d1c488d71b31,MuscleBlaze Whey,2025-02-17,1,3178.84
4151,paid_ad,MB_SummerSale,,59aadfe7-e102-41f3-bc41-4c814a980ca6,Gritzo SuperMilk,2025-04-16,1,2516.62
4152,organic,MB_SummerSale,,943fd50d-7c8b-441d-a375-eaa9148f5f50,Gritzo SuperMilk,2025-02-25,1,2279.85
4153,influencer,HKV_ImmunityBoost,27.0,6c496fb5-0b76-4fcd-81be-743bf85552cd,MuscleBlaze Whey,2025-06-21,1,1544.54
4154,influencer,MB_WinterBlast,3.0,35078add-b454-4c3a-94e8-16dd476fcaa9,HKVitals Biotin,2025-05-09,1,1180.15
4155,paid_ad,MB_WinterBlast,,86be1cfa-2ce1-4972-8534-037ad5a44f08,HKVitals Biotin,2025-02-03,1,4537.85
4156,influencer,MB_SummerSale,15.0,038b3ed6-c827-40e5-885a-5fc06433c80a,Gritzo SuperMilk,2025-06-25,1,2518.56
4157,organic,MB_SummerSale,,6b6a6b18-5400-4360-a96f-abe28ef6854e,MuscleBlaze Whey,2025-07-20,1,1212.53
4158,organic,Gritzo_Growth,,a1dc9f74-7e7d-4488-aa8d-f6878381a4fd,HKVitals Biotin,2025-07-08,1,1717.17
4159,influencer,MB_SummerSale,33.0,abd5b1da-3757-482e-9e5e-b879f24549c0,MuscleBlaze Whey,2025-02-22,1,1536.22
4160,influencer,MB_SummerSale,13.0,c524018b-9c48-4a74-bd7e-fc5975bc778d,HKVitals Biotin,2025-06-25,1,1444.48
4161,organic,MB_SummerSale,,296225d5-a3fe-4fb1-88d2-4ac7ed2efd41,Gritzo SuperMilk,2025-03-13,1,1847.81
4162,organic,MB_SummerSale,,ffcf66bb-d9e8-418b-ae09-b39667aca3b2,Gritzo SuperMilk,2025-04-26,1,2683.02
4163,organic,HKV_ImmunityBoost,,bd6e92f9-d777-4b4b-9116-242868c52abe,HKVitals Biotin,2025-04-20,1,4882.21
4164,influencer,Gritzo_Growth,28.0,9c429e0f-0730-4bda-80a3-072cdf0009b7,MuscleBlaze Whey,2025-04-23,1,920.41
4165,organic,Gritzo_Growth,,60559580-203e-4609-95d3-89cd10d2b19a,Gritzo SuperMilk,2025-04-05,1,1946.01
4166,paid_ad,MB_SummerSale,,620cfd06-5b09-4d69-a050-13d5c071a806,Gritzo SuperMilk,2025-02-19,1,4674.52
4167,influencer,MB_WinterBlast,40.0,262bf951-e6e4-4413-88a1-f51a11e6180b,HKVitals Biotin,2025-02-11,1,2717.19
4168,influencer,HKV_ImmunityBoost,13.0,1added7e-9c4b-4ef3-81f7-5ab615da2910,MuscleBlaze Whey,2025-05-23,1,3908.99
4169,organic,MB_WinterBlast,,6ec00b2e-2907-4c3c-a183-8be7dc252678,HKVitals Biotin,2025-07-19,1,4426.73
4170,paid_ad,HKV_ImmunityBoost,,3559279e-e9d0-4df5-a185-f7323a9e3fcf,HKVitals Biotin,2025-07-10,1,2943.06
4171,influencer,MB_WinterBlast,21.0,c465443b-6ddc-46dc-bcae-2e3cfa1c9828,HKVitals Biotin,2025-07-11,1,2838.94
4172,organic,Gritzo_Growth,,0022e666-18be-474d-9652-4f69b0f85707,Gritzo SuperMilk,2025-03-25,1,1364.47
4173,organic,HKV_ImmunityBoost,,00535709-8855-408b-8444-b2760c1b7efe,HKVitals Biotin,2025-05-09,1,3697.71
4174,influencer,MB_WinterBlast,35.0,8dddc246-aa36-4363-80ca-ce1dc85790f1,MuscleBlaze Whey,2025-02-25,1,2785.62
4175,influencer,HKV_ImmunityBoost,5.0,1f953014-27dd-4e50-92b8-9936bb475c2b,Gritzo SuperMilk,2025-03-21,1,1257.27
4176,influencer,HKV_ImmunityBoost,27.0,d9850060-fd37-4a02-b56a-78aae3569465,Gritzo SuperMilk,2025-04-15,1,3817.01
4177,influencer,MB_WinterBlast,36.0,d6313714-16e4-4784-bf45-d75d027883d8,MuscleBlaze Whey,2025-06-05,1,1276.76
4178,paid_ad,MB_SummerSale,,26de4bff-bddd-45f9-94fe-7cecc8cfcc6a,MuscleBlaze Whey,2025-02-18,1,2087.01
4179,organic,MB_WinterBlast,,f5c2f7fd-dccb-4600-a058-123a6cb5f951,MuscleBlaze Whey,2025-03-21,1,4949.86
4180,influencer,MB_WinterBlast,14.0,e9921b74-73b9-4fb1-a59f-9511c4bb07e1,MuscleBlaze Whey,2025-01-27,1,1633.78
4181,influencer,MB_SummerSale,21.0,9cad9d2f-d894-41bb-b6bd-5ad3c59dcb9e,MuscleBlaze Whey,2025-04-29,1,1262.87
4182,influencer,Gritzo_Growth,1.0,04b09793-3c64-430e-9d0e-ae5cb561c613,MuscleBlaze Whey,2025-03-10,1,3080.29
4183,organic,MB_SummerSale,,743571a4-39bb-40fe-b282-a52f0f25bbd4,Gritzo SuperMilk,2025-02-05,1,2378.77
4184,influencer,MB_WinterBlast,20.0,a2d6b744-4b2d-4920-a0dc-e218457ed4c0,MuscleBlaze Whey,2025-06-02,1,2293.26
4185,influencer,Gritzo_Growth,7.0,a719b649-b560-4614-8859-2ab7ccc36e27,MuscleBlaze Whey,2025-06-29,4,9745.55
4186,influencer,MB_WinterBlast,49.0,36907348-c9b9-4810-a2a7-6c87a4e45466,HKVitals Biotin,2025-07-17,1,584.43
4187,influencer,MB_SummerSale,15.0,18d10678-6db0-4e1c-9e07-12d3d9ef429d,MuscleBlaze Whey,2025-02-09,1,879.81
4188,influencer,Gritzo_Growth,46.0,54b84e5d-ed60-424a-ba4a-09285e9301ef,MuscleBlaze Whey,2025-02-06,1,1299.36
4189,influencer,MB_WinterBlast,14.0,13d5a1fe-d863-4c6a-9d64-71c4a7cc6e98,MuscleBlaze Whey,2025-03-24,1,3163.49
4190,influencer,MB_SummerSale,3.0,b1d4f6c1-8bf0-4d50-aafd-6ec79efc4655,Gritzo SuperMilk,2025-01-21,1,4842.91
4191,paid_ad,HKV_ImmunityBoost,,31abf9a2-8bfa-4fcb-a354-45029320646a,HKVitals Biotin,2025-05-15,1,667.72
4192,influencer,MB_WinterBlast,40.0,46e0d65d-c977-4aef-a8da-079c2b6d9d40,MuscleBlaze Whey,2025-07-16,1,3867.63
4193,paid_ad,MB_SummerSale,,0773bad3-b00e-4d13-b9c7-406541e73057,HKVitals Biotin,2025-05-16,3,6777.45
4194,influencer,Gritzo_Growth,36.0,13177a3b-c1dd-483c-a641-1bbf198fe6d9,MuscleBlaze Whey,2025-01-28,1,1965.04
4195,influencer,HKV_ImmunityBoost,22.0,7558529a-f5a0-49d9-abf6-b546ea505162,HKVitals Biotin,2025-05-18,1,2501.12
4196,influencer,HKV_ImmunityBoost,43.0,67309422-6853-41b3-9129-81ce1d5f11ed,MuscleBlaze Whey,2025-02-23,1,1425.14
4197,paid_ad,HKV_ImmunityBoost,,1f56beec-4e1a-4003-ab2b-b10d36eba018,HKVitals Biotin,2025-07-16,1,3393.11
4198,organic,Gritzo_Growth,,7ac9ac4c-8efe-403e-9115-956a9c796c14,HKVitals Biotin,2025-03-04,1,4842.49
4199,influencer,HKV_ImmunityBoost,46.0,6af4527d-5ebf-4749-ab28-4abc0f16975e,Gritzo SuperMilk,2025-05-13,1,2070.35
4200,paid_ad,Gritzo_Growth,,a0468421-65d4-43c5-9ce1-4d4c5f434197,MuscleBlaze Whey,2025-02-02,1,1384.82
4201,influencer,MB_WinterBlast,32.0,1955fb44-beb5-4cd7-8046-af5c36aa67ab,Gritzo SuperMilk,2025-02-03,1,2855.12
4202,influencer,MB_WinterBlast,48.0,ad3a73c8-b20a-48a9-9e50-a0eda0541846,MuscleBlaze Whey,2025-04-22,1,3616.46
4203,organic,Gritzo_Growth,,b3c6d847-1da8-47fa-8b1d-f73f4bfe95c5,MuscleBlaze Whey,2025-03-05,1,702.51
4204,influencer,MB_WinterBlast,37.0,b2dbae53-1172-4e17-89ef-f94f94ca0a54,MuscleBlaze Whey,2025-05-07,1,4362.57
4205,influencer,MB_WinterBlast,38.0,6c976dcb-312b-47db-9d56-848035ee1520,MuscleBlaze Whey,2025-06-05,5,16443.76
4206,organic,HKV_ImmunityBoost,,4651a6c3-5dd7-4cde-8d0e-7aec039cb1c1,HKVitals Biotin,2025-02-16,1,685.29
4207,influencer,HKV_ImmunityBoost,39.0,a0b2e8c7-3ef8-49cd-990e-da6526ca8788,HKVitals Biotin,2025-05-05,1,3971.73
4208,influencer,MB_WinterBlast,23.0,2451742f-6b64-4cf6-b9c6-6d669c59c2a9,MuscleBlaze Whey,2025-03-06,1,2054.08
